Victor
Smirnov
e7302a803b16771aadf2fa464b31ca6f
[24.4.2023 | 21:20:16] {"type":"cmd","data":"run"}
,[24.4.2023 | 21:20:55] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":9080,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:55] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":9080,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:55] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":9080,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:55] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":9080,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:56] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":9080,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:56] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8568,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:56] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8568,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:56] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8568,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:56] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8568,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:56] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8568,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:56] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8312,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:56] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8312,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:56] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8312,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:56] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8312,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:57] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8312,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:57] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8248,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:57] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8248,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:57] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8248,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:57] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8248,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:57] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8248,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:57] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8216,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:57] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8216,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:57] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8216,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:57] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8216,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:58] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8216,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:58] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8200,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:58] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8200,"gpioe":256,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:58] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8200,"gpioe":256,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:58] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8200,"gpioe":256,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:58] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8200,"gpioe":256,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:58] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:58] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:58] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:58] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:59] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:59] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:59] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:59] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32768,"gpioe":0,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:59] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32768,"gpioe":0,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:59] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32768,"gpioe":0,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:59] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32768,"gpioe":0,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:59] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32768,"gpioe":0,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:59] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32768,"gpioe":0,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:20:59] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32768,"gpioe":0,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:0] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32768,"gpioe":0,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:0] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32776,"gpioe":16,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:0] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32776,"gpioe":16,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:0] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32776,"gpioe":16,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:0] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32776,"gpioe":16,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:0] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32776,"gpioe":16,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:0] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32776,"gpioe":16,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:0] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32776,"gpioe":16,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:0] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32776,"gpioe":16,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:0] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32792,"gpioe":272,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:1] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32792,"gpioe":272,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:1] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32792,"gpioe":272,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:1] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32792,"gpioe":272,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:1] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32792,"gpioe":272,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:1] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32792,"gpioe":272,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:1] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32792,"gpioe":272,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:1] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32792,"gpioe":272,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:1] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32792,"gpioe":272,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:1] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32824,"gpioe":1296,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:1] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32824,"gpioe":1296,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:2] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32824,"gpioe":1296,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:2] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32824,"gpioe":1296,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:2] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32824,"gpioe":1296,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:2] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32824,"gpioe":1296,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:2] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32824,"gpioe":1296,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:2] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32824,"gpioe":1296,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:2] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32888,"gpioe":5392,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:2] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32888,"gpioe":5392,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:2] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32888,"gpioe":5392,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:2] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32888,"gpioe":5392,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:3] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32888,"gpioe":5392,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:3] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32888,"gpioe":5392,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:3] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32824,"gpioe":1296,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:3] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32824,"gpioe":1296,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:3] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32824,"gpioe":1296,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:3] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32824,"gpioe":1296,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:3] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32824,"gpioe":1296,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:3] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32888,"gpioe":5392,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:3] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32888,"gpioe":5392,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:4] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32888,"gpioe":5392,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:4] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32888,"gpioe":5392,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:4] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32888,"gpioe":5392,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:4] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32888,"gpioe":5392,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:4] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32888,"gpioe":5392,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:4] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32888,"gpioe":5392,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:4] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32888,"gpioe":5392,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:4] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32888,"gpioe":5392,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:4] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32856,"gpioe":4368,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:4] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32856,"gpioe":4368,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:5] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32856,"gpioe":4368,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:5] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32856,"gpioe":4368,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:5] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32856,"gpioe":4368,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:5] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32856,"gpioe":4368,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:5] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32856,"gpioe":4368,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:5] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32856,"gpioe":4368,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:5] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32856,"gpioe":4368,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:5] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32856,"gpioe":4368,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:5] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8280,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:5] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8280,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:6] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8280,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:6] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8280,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:6] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8200,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:6] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8200,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:6] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8200,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:6] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8200,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:6] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8200,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:6] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8216,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:6] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8216,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:6] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8216,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:7] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8216,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:7] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8216,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:7] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8248,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:7] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8248,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:7] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8248,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:7] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":0,"gpiod":8248,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:7] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":0,"gpiod":8248,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:7] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":0,"gpiod":16504,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:7] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":0,"gpiod":16504,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:7] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":0,"gpiod":16504,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:8] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16504,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:8] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16504,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:8] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:8] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
